words,frequency,Sentiment,Category
"""due",1,Negative,LIBRARIES_AND_DEMO
"permission""",1,Negative,LIBRARIES_AND_DEMO
tss,1,Negative,LIBRARIES_AND_DEMO
quite,1,Negative,LIBRARIES_AND_DEMO
hassle,1,Negative,LIBRARIES_AND_DEMO
unimpressed,1,Negative,LIBRARIES_AND_DEMO
parse,1,Negative,LIBRARIES_AND_DEMO
weak,1,Negative,LIBRARIES_AND_DEMO
sauce,1,Negative,LIBRARIES_AND_DEMO
useful,1,Negative,LIBRARIES_AND_DEMO
qualities,1,Negative,LIBRARIES_AND_DEMO
hence,1,Negative,LIBRARIES_AND_DEMO
final,1,Negative,LIBRARIES_AND_DEMO
step,1,Negative,LIBRARIES_AND_DEMO
installation,1,Negative,LIBRARIES_AND_DEMO
button,1,Negative,LIBRARIES_AND_DEMO
zipped,1,Negative,LIBRARIES_AND_DEMO
never,1,Negative,LIBRARIES_AND_DEMO
forever,1,Negative,LIBRARIES_AND_DEMO
installer,1,Negative,LIBRARIES_AND_DEMO
files,1,Negative,LIBRARIES_AND_DEMO
dear,1,Negative,LIBRARIES_AND_DEMO
horrible,1,Negative,LIBRARIES_AND_DEMO
spend,1,Negative,LIBRARIES_AND_DEMO
hard,1,Negative,LIBRARIES_AND_DEMO
earned,1,Negative,LIBRARIES_AND_DEMO
money,1,Negative,LIBRARIES_AND_DEMO
deliver!,1,Negative,LIBRARIES_AND_DEMO
lost,1,Negative,LIBRARIES_AND_DEMO
stuff!,1,Negative,LIBRARIES_AND_DEMO
need,1,Negative,LIBRARIES_AND_DEMO
personally,1,Negative,LIBRARIES_AND_DEMO
handle,1,Negative,LIBRARIES_AND_DEMO
everyone's,1,Negative,LIBRARIES_AND_DEMO
claims,1,Negative,LIBRARIES_AND_DEMO
individually,1,Negative,LIBRARIES_AND_DEMO
right,1,Negative,LIBRARIES_AND_DEMO
fair,1,Negative,LIBRARIES_AND_DEMO
something,1,Negative,LIBRARIES_AND_DEMO
least,1,Negative,LIBRARIES_AND_DEMO
reinstated,1,Negative,LIBRARIES_AND_DEMO
refund,1,Negative,LIBRARIES_AND_DEMO
simple,1,Negative,LIBRARIES_AND_DEMO
gtfo,1,Negative,LIBRARIES_AND_DEMO
sucks!!!,1,Negative,LIBRARIES_AND_DEMO
wont,1,Negative,LIBRARIES_AND_DEMO
open,1,Negative,LIBRARIES_AND_DEMO
due,1,Negative,LIBRARIES_AND_DEMO
'error',1,Negative,LIBRARIES_AND_DEMO
says,1,Negative,LIBRARIES_AND_DEMO
uninstalled,1,Negative,LIBRARIES_AND_DEMO
shadow,1,Negative,LIBRARIES_AND_DEMO
pro,1,Negative,LIBRARIES_AND_DEMO
wanderlust,1,Negative,LIBRARIES_AND_DEMO
woodland,1,Negative,LIBRARIES_AND_DEMO
choices,1,Negative,LIBRARIES_AND_DEMO
unacceptable!,1,Negative,LIBRARIES_AND_DEMO
bt,1,Negative,LIBRARIES_AND_DEMO
nt,1,Negative,LIBRARIES_AND_DEMO
appearing,1,Negative,LIBRARIES_AND_DEMO
n,1,Negative,LIBRARIES_AND_DEMO
p,1,Negative,LIBRARIES_AND_DEMO
plz,1,Negative,LIBRARIES_AND_DEMO
soon!!!,1,Negative,LIBRARIES_AND_DEMO
cant,1,Negative,LIBRARIES_AND_DEMO
stupid,1,Negative,LIBRARIES_AND_DEMO
dowloaded,1,Negative,LIBRARIES_AND_DEMO
deleted,1,Negative,LIBRARIES_AND_DEMO
tries,1,Negative,LIBRARIES_AND_DEMO
reapply,1,Negative,LIBRARIES_AND_DEMO
scary,1,Negative,LIBRARIES_AND_DEMO
classics,1,Negative,LIBRARIES_AND_DEMO
photos,1,Negative,LIBRARIES_AND_DEMO
since,1,Negative,LIBRARIES_AND_DEMO
every,1,Negative,LIBRARIES_AND_DEMO
work,10,Neutral,LIBRARIES_AND_DEMO
works,7,Neutral,LIBRARIES_AND_DEMO
camera,6,Neutral,LIBRARIES_AND_DEMO
can't,5,Neutral,LIBRARIES_AND_DEMO
button,4,Neutral,LIBRARIES_AND_DEMO
even,4,Neutral,LIBRARIES_AND_DEMO
install,3,Neutral,LIBRARIES_AND_DEMO
actually,3,Neutral,LIBRARIES_AND_DEMO
phone,3,Neutral,LIBRARIES_AND_DEMO
got,3,Neutral,LIBRARIES_AND_DEMO
want,3,Neutral,LIBRARIES_AND_DEMO
well,3,Neutral,LIBRARIES_AND_DEMO
helpful,3,Neutral,LIBRARIES_AND_DEMO
youtube,3,Neutral,LIBRARIES_AND_DEMO
keeps,3,Neutral,LIBRARIES_AND_DEMO
try,3,Neutral,LIBRARIES_AND_DEMO
tried,2,Neutral,LIBRARIES_AND_DEMO
apk,2,Neutral,LIBRARIES_AND_DEMO
nook,2,Neutral,LIBRARIES_AND_DEMO
update,2,Neutral,LIBRARIES_AND_DEMO
downloading,2,Neutral,LIBRARIES_AND_DEMO
aviary,2,Neutral,LIBRARIES_AND_DEMO
uninstall,2,Neutral,LIBRARIES_AND_DEMO
open,2,Neutral,LIBRARIES_AND_DEMO
installed,2,Neutral,LIBRARIES_AND_DEMO
show,2,Neutral,LIBRARIES_AND_DEMO
times,2,Neutral,LIBRARIES_AND_DEMO
find,2,Neutral,LIBRARIES_AND_DEMO
barcodes,2,Neutral,LIBRARIES_AND_DEMO
set,2,Neutral,LIBRARIES_AND_DEMO
default,2,Neutral,LIBRARIES_AND_DEMO
scanner,2,Neutral,LIBRARIES_AND_DEMO
needs,2,Neutral,LIBRARIES_AND_DEMO
music,2,Neutral,LIBRARIES_AND_DEMO
says,2,Neutral,LIBRARIES_AND_DEMO
also,2,Neutral,LIBRARIES_AND_DEMO
thank,2,Neutral,LIBRARIES_AND_DEMO
big,2,Neutral,LIBRARIES_AND_DEMO
tv,2,Neutral,LIBRARIES_AND_DEMO
add,2,Neutral,LIBRARIES_AND_DEMO
connected,2,Neutral,LIBRARIES_AND_DEMO
view,2,Neutral,LIBRARIES_AND_DEMO
email,2,Neutral,LIBRARIES_AND_DEMO
device,2,Neutral,LIBRARIES_AND_DEMO
every,2,Neutral,LIBRARIES_AND_DEMO
time,2,Neutral,LIBRARIES_AND_DEMO
s-7,2,Neutral,LIBRARIES_AND_DEMO
unit,2,Neutral,LIBRARIES_AND_DEMO
control,2,Neutral,LIBRARIES_AND_DEMO
connect,2,Neutral,LIBRARIES_AND_DEMO
password,2,Neutral,LIBRARIES_AND_DEMO
door,2,Neutral,LIBRARIES_AND_DEMO
pressed,2,Neutral,LIBRARIES_AND_DEMO
broke,1,Neutral,LIBRARIES_AND_DEMO
fix/advise,1,Neutral,LIBRARIES_AND_DEMO
blocked,1,Neutral,LIBRARIES_AND_DEMO
installation,1,Neutral,LIBRARIES_AND_DEMO
notification,1,Neutral,LIBRARIES_AND_DEMO
popped,1,Neutral,LIBRARIES_AND_DEMO
"saying""your",1,Neutral,LIBRARIES_AND_DEMO
blocks,1,Neutral,LIBRARIES_AND_DEMO
installations,1,Neutral,LIBRARIES_AND_DEMO
storee,1,Neutral,LIBRARIES_AND_DEMO
protect,1,Neutral,LIBRARIES_AND_DEMO
"device""",1,Neutral,LIBRARIES_AND_DEMO
avoid,1,Neutral,LIBRARIES_AND_DEMO
change,1,Neutral,LIBRARIES_AND_DEMO
settings,1,Neutral,LIBRARIES_AND_DEMO
allow,1,Neutral,LIBRARIES_AND_DEMO
they're,9,Positive,LIFESTYLE
recently,1,Neutral,LIBRARIES_AND_DEMO
updated,1,Neutral,LIBRARIES_AND_DEMO
photo,1,Neutral,LIBRARIES_AND_DEMO
editor,1,Neutral,LIBRARIES_AND_DEMO
pro,1,Neutral,LIBRARIES_AND_DEMO
instead,1,Neutral,LIBRARIES_AND_DEMO
plugins,1,Neutral,LIBRARIES_AND_DEMO
weather,58,Positive,PERSONALIZATION
store,1,Neutral,LIBRARIES_AND_DEMO
appears!!,1,Neutral,LIBRARIES_AND_DEMO
sux,1,Neutral,LIBRARIES_AND_DEMO
anywhere,1,Neutral,LIBRARIES_AND_DEMO
billion,1,Neutral,LIBRARIES_AND_DEMO
whats,1,Neutral,LIBRARIES_AND_DEMO
point,1,Neutral,LIBRARIES_AND_DEMO
sign,1,Neutral,LIBRARIES_AND_DEMO
may,1,Neutral,LIBRARIES_AND_DEMO
uninstalling!!!!!!!!!,1,Neutral,LIBRARIES_AND_DEMO
scans,1,Neutral,LIBRARIES_AND_DEMO
msi,1,Neutral,LIBRARIES_AND_DEMO
plessey,1,Neutral,LIBRARIES_AND_DEMO
samsung,1,Neutral,LIBRARIES_AND_DEMO
s8+i,1,Neutral,LIBRARIES_AND_DEMO
help!!!!,1,Neutral,LIBRARIES_AND_DEMO
knows,1,Neutral,LIBRARIES_AND_DEMO
lot,1,Neutral,LIBRARIES_AND_DEMO
codes,1,Neutral,LIBRARIES_AND_DEMO
could,1,Neutral,LIBRARIES_AND_DEMO
prettier,1,Neutral,LIBRARIES_AND_DEMO
interface,1,Neutral,LIBRARIES_AND_DEMO
definitely,1,Neutral,LIBRARIES_AND_DEMO
explanation,1,Neutral,LIBRARIES_AND_DEMO
purpose,1,Neutral,LIBRARIES_AND_DEMO
ranges,1,Neutral,LIBRARIES_AND_DEMO
learning,1,Neutral,LIBRARIES_AND_DEMO
experience,1,Neutral,LIBRARIES_AND_DEMO
figure,1,Neutral,LIBRARIES_AND_DEMO
fantastici,1,Neutral,LIBRARIES_AND_DEMO
play,1,Neutral,LIBRARIES_AND_DEMO
mixed,1,Neutral,LIBRARIES_AND_DEMO
meditation,1,Neutral,LIBRARIES_AND_DEMO
wellthanks,1,Neutral,LIBRARIES_AND_DEMO
scares,1,Neutral,LIBRARIES_AND_DEMO
ghosts,1,Neutral,LIBRARIES_AND_DEMO
ï¿½ï¿½?1,Neutral,LIBRARIES_AND_DEMO,
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1,Neutral,LIBRARIES_AND_DEMO
ï¿½ï¿½ï¿½ï¿½,1,Neutral,LIBRARIES_AND_DEMO
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1,Neutral,LIBRARIES_AND_DEMO
ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½g,1,Neutral,LIBRARIES_AND_DEMO
alot,1,Neutral,LIBRARIES_AND_DEMO
stress,1,Neutral,LIBRARIES_AND_DEMO
life,1,Neutral,LIBRARIES_AND_DEMO
looking,1,Neutral,LIBRARIES_AND_DEMO
meditating,1,Neutral,LIBRARIES_AND_DEMO
everyone,1,Neutral,LIBRARIES_AND_DEMO
else,1,Neutral,LIBRARIES_AND_DEMO
soi,1,Neutral,LIBRARIES_AND_DEMO
say,1,Neutral,LIBRARIES_AND_DEMO
search,1,Neutral,LIBRARIES_AND_DEMO
names,1,Neutral,LIBRARIES_AND_DEMO
like,1,Neutral,LIBRARIES_AND_DEMO
facebook,1,Neutral,LIBRARIES_AND_DEMO
twitter,1,Neutral,LIBRARIES_AND_DEMO
chrome,1,Neutral,LIBRARIES_AND_DEMO
etc,1,Neutral,LIBRARIES_AND_DEMO
board,1,Neutral,LIBRARIES_AND_DEMO
hopefully,1,Neutral,LIBRARIES_AND_DEMO
upcoming,1,Neutral,LIBRARIES_AND_DEMO
you!!!,1,Neutral,LIBRARIES_AND_DEMO
fix,1,Neutral,LIBRARIES_AND_DEMO
myfitnesspal,1,Neutral,LIBRARIES_AND_DEMO
arrow,1,Neutral,LIBRARIES_AND_DEMO
launcher,1,Neutral,LIBRARIES_AND_DEMO
often,1,Neutral,LIBRARIES_AND_DEMO
doesnt,1,Neutral,LIBRARIES_AND_DEMO
move,1,Neutral,LIBRARIES_AND_DEMO
direction,1,Neutral,LIBRARIES_AND_DEMO
deal,1,Neutral,LIBRARIES_AND_DEMO
dog,1,Neutral,LIBRARIES_AND_DEMO
crate,1,Neutral,LIBRARIES_AND_DEMO
track,1,Neutral,LIBRARIES_AND_DEMO
pet,1,Neutral,LIBRARIES_AND_DEMO
around,1,Neutral,LIBRARIES_AND_DEMO
room,1,Neutral,LIBRARIES_AND_DEMO
annoying,1,Neutral,LIBRARIES_AND_DEMO
voice,1,Neutral,LIBRARIES_AND_DEMO
feature,1,Neutral,LIBRARIES_AND_DEMO
great,1,Neutral,LIBRARIES_AND_DEMO
must,1,Neutral,LIBRARIES_AND_DEMO
reboot,1,Neutral,LIBRARIES_AND_DEMO
unresponsive,1,Neutral,LIBRARIES_AND_DEMO
problem,1,Neutral,LIBRARIES_AND_DEMO
stopping,1,Neutral,LIBRARIES_AND_DEMO
bind,1,Neutral,LIBRARIES_AND_DEMO
never,1,Neutral,LIBRARIES_AND_DEMO
sends,1,Neutral,LIBRARIES_AND_DEMO
anything,1,Neutral,LIBRARIES_AND_DEMO
pair,1,Neutral,LIBRARIES_AND_DEMO
closing,1,Neutral,LIBRARIES_AND_DEMO
cleared,1,Neutral,LIBRARIES_AND_DEMO
cache,1,Neutral,LIBRARIES_AND_DEMO
un-installed,1,Neutral,LIBRARIES_AND_DEMO
good,48,Positive,BEAUTY
love,32,Positive,BEAUTY
nice,18,Positive,BEAUTY
amazing,15,Positive,BEAUTY
best,14,Positive,BEAUTY
like,14,Positive,BEAUTY
weather,22,Negative,PERSONALIZATION
fix,9,Positive,BEAUTY
hair,9,Positive,BEAUTY
hairstyles,8,Positive,BEAUTY
screen,7,Positive,BEAUTY
much,7,Positive,BEAUTY
great,7,Positive,BEAUTY
easy,7,Positive,BEAUTY
loved,6,Positive,BEAUTY
can't,6,Positive,BEAUTY
photo,6,Positive,BEAUTY
go,6,Positive,BEAUTY
thing,6,Positive,BEAUTY
cool,6,Positive,BEAUTY
many,6,Positive,BEAUTY
styles,6,Positive,BEAUTY
awesome,6,Positive,BEAUTY
useful,6,Positive,BEAUTY
ad,5,Positive,BEAUTY
uninstalling,5,Positive,BEAUTY
time,5,Positive,BEAUTY
camera,5,Positive,BEAUTY
used,5,Positive,BEAUTY
ever,5,Positive,BEAUTY
blank,5,Positive,BEAUTY
goes,5,Positive,BEAUTY
open,4,Positive,BEAUTY
top,4,Positive,BEAUTY
give,4,Positive,BEAUTY
issue,4,Positive,BEAUTY
phone,4,Positive,BEAUTY
better,4,Positive,BEAUTY
pls,4,Positive,BEAUTY
favorite,4,Positive,BEAUTY
picture,4,Positive,BEAUTY
add,4,Positive,BEAUTY
filters,4,Positive,BEAUTY
ads,4,Positive,BEAUTY
recommend,4,Positive,BEAUTY
look,4,Positive,BEAUTY
install,4,Positive,BEAUTY
want,4,Positive,BEAUTY
think,4,Positive,BEAUTY
simple,4,Positive,BEAUTY
fun,4,Positive,BEAUTY
beautiful,4,Positive,BEAUTY
know,4,Positive,BEAUTY
different,4,Positive,BEAUTY
step,4,Positive,BEAUTY
even,3,Positive,BEAUTY
star,3,Positive,BEAUTY
got,3,Positive,BEAUTY
photos,3,Positive,BEAUTY
take,3,Positive,BEAUTY
page,3,Positive,BEAUTY
selfie,3,Positive,BEAUTY
pictures,3,Positive,BEAUTY
thanks,3,Positive,BEAUTY
able,3,Positive,BEAUTY
super,3,Positive,BEAUTY
help,3,Positive,BEAUTY
see,3,Positive,BEAUTY
dress,3,Positive,BEAUTY
need,3,Positive,BEAUTY
perfect,3,Positive,BEAUTY
ok,3,Positive,BEAUTY
also,3,Positive,BEAUTY
pretty,3,Positive,BEAUTY
learn,3,Positive,BEAUTY
quick,3,Positive,BEAUTY
school,3,Positive,BEAUTY
beginning,2,Positive,BEAUTY
bug,2,Positive,BEAUTY
gallery,2,Positive,BEAUTY
option,2,Positive,BEAUTY
x,2,Positive,BEAUTY
back,2,Positive,BEAUTY
tried,2,Positive,BEAUTY
thank,2,Positive,BEAUTY
every,2,Positive,BEAUTY
pull,2,Positive,BEAUTY
pic,2,Positive,BEAUTY
something,2,Positive,BEAUTY
times,2,Positive,BEAUTY
using,2,Positive,BEAUTY
thru,2,Positive,BEAUTY
past,2,Positive,BEAUTY
i'd,2,Positive,BEAUTY
small,2,Positive,BEAUTY
far,2,Positive,BEAUTY
four,2,Positive,BEAUTY
awesome!,2,Positive,BEAUTY
name,2,Positive,BEAUTY
come,2,Positive,BEAUTY
problem,2,Positive,BEAUTY
pick,2,Positive,BEAUTY
work,2,Positive,BEAUTY
made,2,Positive,BEAUTY
beauty,2,Positive,BEAUTY
well,2,Positive,BEAUTY
sweet,2,Positive,BEAUTY
superb,2,Positive,BEAUTY
lovely,2,Positive,BEAUTY
looked,2,Positive,BEAUTY
looks,2,Positive,BEAUTY
full,2,Positive,BEAUTY
okay,2,Positive,BEAUTY
helps,2,Positive,BEAUTY
pics,2,Positive,BEAUTY
b,2,Positive,BEAUTY
selfies,2,Positive,BEAUTY
bad,2,Positive,BEAUTY
words,2,Positive,BEAUTY
editing,2,Positive,BEAUTY
aap,2,Positive,BEAUTY
kind,2,Positive,BEAUTY
stickers,2,Positive,BEAUTY
hope,2,Positive,BEAUTY
would,2,Positive,BEAUTY
wow,2,Positive,BEAUTY
cuz,2,Positive,BEAUTY
anything,2,Positive,BEAUTY
hairstyle,2,Positive,BEAUTY
helpful,2,Positive,BEAUTY
youtube,2,Positive,BEAUTY
teaches,2,Positive,BEAUTY
weddings,2,Positive,BEAUTY
trust,2,Positive,BEAUTY
style,2,Positive,BEAUTY
mom,2,Positive,BEAUTY
lot,2,Positive,BEAUTY
creative,2,Positive,BEAUTY
cute,2,Positive,BEAUTY
idk,1,Positive,BEAUTY
anymore,1,Positive,BEAUTY
soon,1,Positive,BEAUTY
pops,1,Positive,BEAUTY
white,1,Positive,BEAUTY
away,1,Positive,BEAUTY
reinstalling,1,Positive,BEAUTY
blanking,1,Positive,BEAUTY
upgraded,1,Positive,BEAUTY
carrier,1,Positive,BEAUTY
blanks,1,Positive,BEAUTY
gray,1,Positive,BEAUTY
freezes,1,Positive,BEAUTY
reinstalled,1,Positive,BEAUTY
several,1,Positive,BEAUTY
fav,1,Positive,BEAUTY
luv,1,Positive,BEAUTY
wit,1,Positive,BEAUTY
taken,1,Positive,BEAUTY
phones,1,Positive,BEAUTY
fast,1,Positive,BEAUTY
bad,29,Negative,BEAUTY
fake,13,Negative,BEAUTY
worst,9,Negative,BEAUTY
install,8,Negative,BEAUTY
time,7,Negative,BEAUTY
ad,5,Negative,BEAUTY
good,5,Negative,BEAUTY
like,4,Negative,BEAUTY
ads,4,Negative,BEAUTY
much,3,Negative,BEAUTY
can't,3,Negative,BEAUTY
even,3,Negative,BEAUTY
camera,3,Negative,BEAUTY
west,3,Negative,BEAUTY
game,3,Negative,BEAUTY
waste,3,Negative,BEAUTY
photo,2,Negative,BEAUTY
wish,2,Negative,BEAUTY
unfortunately,2,Negative,BEAUTY
sucks,2,Negative,BEAUTY
add,2,Negative,BEAUTY
anything,2,Negative,BEAUTY
used,2,Negative,BEAUTY
love,2,Negative,BEAUTY
stupid,2,Negative,BEAUTY
allow,2,Negative,BEAUTY
save,2,Negative,BEAUTY
advertisements,2,Negative,BEAUTY
open,2,Negative,BEAUTY
things,2,Negative,BEAUTY
working,2,Negative,BEAUTY
stopped,2,Negative,BEAUTY
using,2,Negative,BEAUTY
think,2,Negative,BEAUTY
useless,2,Negative,BEAUTY
boring,2,Negative,BEAUTY
hate,2,Negative,BEAUTY
made,2,Negative,BEAUTY
work,2,Negative,BEAUTY
ever,2,Negative,BEAUTY
advice,2,Negative,BEAUTY
step,2,Negative,BEAUTY
except,1,Negative,BEAUTY
impossible,1,Negative,BEAUTY
accomplished,1,Negative,BEAUTY
uninstall,1,Negative,BEAUTY
twice,1,Negative,BEAUTY
'wish,1,Negative,BEAUTY
shopping,1,Negative,BEAUTY
freezes,1,Negative,BEAUTY
took,1,Negative,BEAUTY
always,1,Negative,BEAUTY
causing,1,Negative,BEAUTY
problems,1,Negative,BEAUTY
swear,1,Negative,BEAUTY
knew,1,Negative,BEAUTY
walmart,1,Negative,BEAUTY
popped,1,Negative,BEAUTY
full,1,Negative,BEAUTY
page,1,Negative,BEAUTY
option,1,Negative,BEAUTY
x,1,Negative,BEAUTY
tried,1,Negative,BEAUTY
several,1,Negative,BEAUTY
times,1,Negative,BEAUTY
past,1,Negative,BEAUTY
blocks,1,Negative,BEAUTY
else,1,Negative,BEAUTY
goes,1,Negative,BEAUTY
close,1,Negative,BEAUTY
deleting,1,Negative,BEAUTY
disappointed,1,Negative,BEAUTY
keep,1,Negative,BEAUTY
popping,1,Negative,BEAUTY
pic,1,Negative,BEAUTY
annoying,1,Negative,BEAUTY
find,1,Negative,BEAUTY
weather,7,Neutral,PERSONALIZATION
needs,1,Negative,BEAUTY
fixed,1,Negative,BEAUTY
asap,1,Negative,BEAUTY
miss,1,Negative,BEAUTY
fav,1,Negative,BEAUTY
happened,1,Negative,BEAUTY
ap,1,Negative,BEAUTY
crashes,1,Negative,BEAUTY
saved,1,Negative,BEAUTY
developers,1,Negative,BEAUTY
allowed,1,Negative,BEAUTY
glitch,1,Negative,BEAUTY
continue,1,Negative,BEAUTY
long!,1,Negative,BEAUTY
weather,41,Positive,WEATHER
would,1,Negative,BEAUTY
hated,1,Negative,BEAUTY
aï¿½ï¿½p?1,Negative,BEAUTY,
na,1,Negative,BEAUTY
kare,1,Negative,BEAUTY
mere,1,Negative,BEAUTY
bhai,1,Negative,BEAUTY
l,1,Negative,BEAUTY
lot,1,Negative,BEAUTY
add;,1,Negative,BEAUTY
bed,1,Negative,BEAUTY
bakvas,1,Negative,BEAUTY
dont,1,Negative,BEAUTY
world,1,Negative,BEAUTY
joke,1,Negative,BEAUTY
two,1,Negative,BEAUTY
poor,1,Negative,BEAUTY
wasted,1,Negative,BEAUTY
single,1,Negative,BEAUTY
showings,1,Negative,BEAUTY
adds,1,Negative,BEAUTY
every,1,Negative,BEAUTY
showing,1,Negative,BEAUTY
disturbing,1,Negative,BEAUTY
addicted,1,Negative,BEAUTY
mobile,1,Negative,BEAUTY
hangs,1,Negative,BEAUTY
total,1,Negative,BEAUTY
mb,1,Negative,BEAUTY
wrong,1,Negative,BEAUTY
horrible,1,Negative,BEAUTY
sure!!!!,1,Negative,BEAUTY
flipping,1,Negative,BEAUTY
mad,1,Negative,BEAUTY
cat,1,Negative,BEAUTY
disgusting,1,Negative,BEAUTY
reviews,1,Negative,BEAUTY
paid,1,Negative,BEAUTY
maaar,1,Negative,BEAUTY
rakhi,1,Negative,BEAUTY
hai,1,Negative,BEAUTY
world's,1,Negative,BEAUTY
awful!,1,Negative,BEAUTY
phone,1,Negative,BEAUTY
freeze,1,Negative,BEAUTY
tapped,1,Negative,BEAUTY
screen,1,Negative,BEAUTY
sent,1,Negative,BEAUTY
somewhere,1,Negative,BEAUTY
played,1,Negative,BEAUTY
killing,1,Negative,BEAUTY
one,1,Negative,BEAUTY
claiming,1,Negative,BEAUTY
plz,1,Negative,BEAUTY
dnt,1,Negative,BEAUTY
itz,1,Negative,BEAUTY
wastage,1,Negative,BEAUTY
irritating,1,Negative,BEAUTY
fake!,1,Negative,BEAUTY
bullcrap,1,Negative,BEAUTY
idiot,1,Negative,BEAUTY
z,1,Negative,BEAUTY
bloody,1,Negative,BEAUTY
appdnt,1,Negative,BEAUTY
filters!!,1,Negative,BEAUTY
terrible,1,Negative,BEAUTY
basic,1,Negative,BEAUTY
ones,1,Negative,BEAUTY
worked,1,Negative,BEAUTY
weather,7,Negative,WEATHER
since,1,Negative,BEAUTY
needed,1,Negative,BEAUTY
internet,1,Negative,BEAUTY
connection,1,Negative,BEAUTY
like,12,Neutral,BEAUTY
weather,6,Neutral,WEATHER
ad,5,Neutral,BEAUTY
rubbish,5,Neutral,BEAUTY
can't,3,Neutral,BEAUTY
blank,3,Neutral,BEAUTY
screen,3,Neutral,BEAUTY
styles,3,Neutral,BEAUTY
add,2,Neutral,BEAUTY
cannot,2,Neutral,BEAUTY
taking,2,Neutral,BEAUTY
rest,2,Neutral,BEAUTY
phone,2,Neutral,BEAUTY
image,2,Neutral,BEAUTY
lots,2,Neutral,BEAUTY
hi,2,Neutral,BEAUTY
install,2,Neutral,BEAUTY
frivolous,2,Neutral,BEAUTY
nyc,2,Neutral,BEAUTY
rauf,2,Neutral,BEAUTY
well,2,Neutral,BEAUTY
stickers,2,Neutral,BEAUTY
pls,2,Neutral,BEAUTY
jun,2,Neutral,BEAUTY
camera,2,Neutral,BEAUTY
filters,2,Neutral,BEAUTY
hair,2,Neutral,BEAUTY
used,1,Neutral,BEAUTY
love,1,Neutral,BEAUTY
sadly,1,Neutral,BEAUTY
anymore,1,Neutral,BEAUTY
coz,1,Neutral,BEAUTY
picture,1,Neutral,BEAUTY
always,1,Neutral,BEAUTY
disappear,1,Neutral,BEAUTY
disappointedplease,1,Neutral,BEAUTY
fix,1,Neutral,BEAUTY
access,1,Neutral,BEAUTY
pictures!,1,Neutral,BEAUTY
goes,1,Neutral,BEAUTY
pops,1,Neutral,BEAUTY
up!,1,Neutral,BEAUTY
furious!,1,Neutral,BEAUTY
save,1,Neutral,BEAUTY
photo,1,Neutral,BEAUTY
isnt,1,Neutral,BEAUTY
working,1,Neutral,BEAUTY
choose,1,Neutral,BEAUTY
edit,1,Neutral,BEAUTY
going,1,Neutral,BEAUTY
next,1,Neutral,BEAUTY
step,1,Neutral,BEAUTY
appear,1,Neutral,BEAUTY
diting,1,Neutral,BEAUTY
white,1,Neutral,BEAUTY
doesnt,1,Neutral,BEAUTY
finish,1,Neutral,BEAUTY
editing,1,Neutral,BEAUTY
doughty,1,Neutral,BEAUTY
dog,1,Neutral,BEAUTY
upset,1,Neutral,BEAUTY
yes,1,Neutral,BEAUTY
didnt,1,Neutral,BEAUTY
features,1,Neutral,BEAUTY
bed,1,Neutral,BEAUTY
wrap,1,Neutral,BEAUTY
rohit,1,Neutral,BEAUTY
kumar,1,Neutral,BEAUTY
nonsense,1,Neutral,BEAUTY
ch,1,Neutral,BEAUTY
feklyf,1,Neutral,BEAUTY
rafiqul,1,Neutral,BEAUTY
last,1,Neutral,BEAUTY
video,1,Neutral,BEAUTY
bansode,1,Neutral,BEAUTY
fad,1,Neutral,BEAUTY
fodoo,1,Neutral,BEAUTY
sun,1,Neutral,BEAUTY
khan,1,Neutral,BEAUTY
pilgrimage,1,Neutral,BEAUTY
ads,1,Neutral,BEAUTY
bkvas,1,Neutral,BEAUTY
okk,1,Neutral,BEAUTY
coat,1,Neutral,BEAUTY
eight,1,Neutral,BEAUTY
supper,1,Neutral,BEAUTY
wast,1,Neutral,BEAUTY
weaset,1,Neutral,BEAUTY
hours,1,Neutral,BEAUTY
advertisement,1,Neutral,BEAUTY
kaif,1,Neutral,BEAUTY
qureshi,1,Neutral,BEAUTY
smarter,1,Neutral,BEAUTY
boy,1,Neutral,BEAUTY
toppers,1,Neutral,BEAUTY
bakwas,1,Neutral,BEAUTY
virus,1,Neutral,BEAUTY
kokak,1,Neutral,BEAUTY
soon,1,Neutral,BEAUTY
dress,1,Neutral,BEAUTY
sooner,1,Neutral,BEAUTY
modle,1,Neutral,BEAUTY
adam,1,Neutral,BEAUTY
dresses,1,Neutral,BEAUTY
designed,1,Neutral,BEAUTY
boots,1,Neutral,BEAUTY
ncy,1,Neutral,BEAUTY
software,1,Neutral,BEAUTY
thought,1,Neutral,BEAUTY
auto-ridiculous,1,Neutral,BEAUTY
tell,1,Neutral,BEAUTY
forever,1,Neutral,BEAUTY
biutiful,1,Neutral,BEAUTY
liket,1,Neutral,BEAUTY
done,1,Neutral,BEAUTY
dalem,1,Neutral,BEAUTY
rahmatullah,1,Neutral,BEAUTY
karami,1,Neutral,BEAUTY
installing,1,Neutral,BEAUTY
chelsea,1,Neutral,BEAUTY
trayolr,1,Neutral,BEAUTY
fir,1,Neutral,BEAUTY
trash,1,Neutral,BEAUTY
